REQ_SERIAL,RISUID,reson  bik,tavalod,tahol,ttakafol,basavad-bisavad,RQ_RLDATE,elat-gath,RISUID,edu,mablag,age,label 
2.57E+12,43288428,12,13641001,2,2,1,,1,43288428,17,11112690,32,1
2.57E+12,43288520,2,13370504,2,3,1,,1,43288520,12,3303000,60,1
2.57E+12,43275612,2,13540219,2,3,1,,1,43275612,,3030000,43,1
2.57E+12,43288533,2,13620926,2,0,1,,1,43288533,20,8121660,34,1
2.57E+12,43280725,2,13560401,2,3,1,,1,43280725,14,3030000,41,1
2.57E+12,44089963,2,13530201,2,1,1,,1,44089963,,2635200,44,1
2.57E+12,28304514,12,13610617,2,1,1,,1,28304514,,3030000,36,1
2.57E+12,43288525,6,13610615,1,0,1,,1,43288525,17,3030000,36,1
2.57E+12,21196086,2,13570627,2,0,1,,1,21196086,,3030000,40,1
2.57E+12,43288544,2,13630114,2,1,1,,1,43288544,14,3303000,34,1
2.57E+12,42007634,1,13361110,2,3,2,13,1,42007634,11,2196000,60,1
2.57E+12,43288524,6,13610815,2,2,1,,1,43288524,14,3030000,35,1
2.57E+12,43266200,1,13550701,2,2,1,13,1,43266200,,2196000,42,1
2.57E+12,43285113,2,13630820,2,2,1,,1,43285113,,6089100,33,1
2.57E+12,43262799,1,13320101,1,1,2,13,1,43262799,,2635200,65,1
2.57E+12,43421595,2,13590110,1,0,1,,1,43421595,,3030000,38,1
2.57E+12,43288569,2,13611121,1,0,1,,1,43288569,17,3030000,35,1
2.57E+12,14083722,2,13600606,2,1,1,,1,14083722,,4871250,37,1
2.57E+12,14083722,2,13600606,2,1,1,,1,14083722,,4871250,37,1
2.57E+12,14083722,2,13600606,2,1,1,,1,14083722,,4871250,37,1
2.57E+12,14083722,2,13600606,2,1,1,,1,14083722,,4871250,37,1
2.57E+12,43268627,1,13500608,2,2,1,,1,43268627,13,2635200,47,1
2.57E+12,43273581,1,13570629,2,2,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,1,13570629,2,2,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,1,13570629,2,2,1,,1,43273581,17,2196000,40,1
2.57E+12,43273581,1,13570629,2,2,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,1,13570629,2,2,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,2196000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,2196000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,2,13570629,2,1,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,2,13570629,2,1,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,2,13570629,2,1,1,,1,43273581,17,2196000,40,1
2.57E+12,43273581,2,13570629,2,1,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,2,13570629,2,1,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3303000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,2196000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3030000,40,1
2.57E+12,43273581,2,13570629,2,2,1,,1,43273581,17,3030000,40,1
2.57E+12,66118746,2,13510701,2,4,1,,1,66118746,14,9299310,46,1
2.57E+12,55046356,2,13530104,2,2,1,,1,55046356,,3303000,44,1
2.57E+12,43288610,2,13681228,2,0,1,,1,43288610,17,6089100,28,1
2.57E+12,43268375,1,13550709,2,2,1,13,1,43268375,,2196000,41,1
2.57E+12,43273910,1,13530203,2,2,1,,1,43273910,13,6089100,44,1
2.57E+12,43273910,1,13530203,2,2,1,,1,43273910,13,3030000,44,1
2.57E+12,43273910,1,13530203,2,2,1,,1,43273910,13,2635200,44,1
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,6089100,44,1
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,3030000,44,1
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,2635200,44,1
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,6089100,44,1
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,3030000,44,1
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,2635200,44,1
2.57E+12,43271900,2,13630812,1,0,1,,1,43271900,17,2635200,33,1
2.57E+12,43271900,2,13630812,1,0,1,,1,43271900,17,3030000,33,1
2.57E+12,43271900,12,13630812,1,0,1,,1,43271900,17,2635200,33,1
2.57E+12,43271900,12,13630812,1,0,1,,1,43271900,17,3030000,33,1
2.57E+12,43273194,2,13600418,2,2,1,,1,43273194,14,6089100,37,1
2.57E+12,43274633,1,13540814,2,3,1,,1,43274633,14,2635200,42,1
2.57E+12,43269790,1,13610720,1,0,1,,1,43269790,17,3303000,35,1
2.57E+12,43269790,1,13610720,1,0,1,,1,43269790,17,2196000,35,1
2.57E+12,43269790,1,13610720,1,0,1,,1,43269790,17,2635200,35,1
2.57E+12,43269790,1,13610720,1,0,1,,1,43269790,17,3030000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3303000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2196000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2635200,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3030000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3303000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2196000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2635200,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3030000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3303000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2196000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2635200,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3030000,35,1
2.57E+12,43269790,1,13610720,1,0,1,,1,43269790,17,3303000,35,1
2.57E+12,43269790,1,13610720,1,0,1,,1,43269790,17,2196000,35,1
2.57E+12,43269790,1,13610720,1,0,1,,1,43269790,17,2635200,35,1
2.57E+12,43269790,1,13610720,1,0,1,,1,43269790,17,3030000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3303000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2196000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2635200,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3030000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3303000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2196000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2635200,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3030000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3303000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2196000,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,2635200,35,1
2.57E+12,43269790,2,13610720,1,0,1,,1,43269790,17,3030000,35,1
2.57E+12,43278346,2,13610820,2,2,1,,1,43278346,17,6089100,35,1
2.57E+12,43251288,1,13330109,2,3,2,13,1,43251288,13,2196000,64,1
2.57E+12,43288619,12,13630402,2,2,1,,1,43288619,17,9299310,34,1
2.57E+12,16557890,1,13410408,2,3,2,,1,16557890,13,3030000,56,1
2.57E+12,43288628,2,13670313,1,0,1,,1,43288628,,6089100,30,1
2.57E+12,43268884,1,13480606,2,4,1,13,1,43268884,13,2196000,49,1
2.57E+12,43286213,12,13620116,2,3,1,,1,43286213,20,10744314,35,1
2.57E+12,43275989,1,13600401,2,1,1,,1,43275989,17,3030000,37,1
2.57E+12,43275989,1,13600401,2,1,1,,1,43275989,17,3030000,37,1
2.57E+12,43275989,1,13600401,2,1,1,,1,43275989,17,2635200,37,1
2.57E+12,43275989,2,13600401,2,1,1,,1,43275989,17,3030000,37,1
2.57E+12,43275989,2,13600401,2,1,1,,1,43275989,17,3030000,37,1
2.57E+12,43275989,2,13600401,2,1,1,,1,43275989,17,2635200,37,1
2.57E+12,43275989,2,13600401,2,1,1,,1,43275989,17,3030000,37,1
2.57E+12,43275989,2,13600401,2,1,1,,1,43275989,17,3030000,37,1
2.57E+12,43275989,2,13600401,2,1,1,,1,43275989,17,2635200,37,1
2.57E+12,43267608,1,13471228,2,1,2,13,1,43267608,13,2196000,49,1
2.57E+12,64839909,6,13511109,2,3,1,,1,64839909,17,3030000,45,1
2.57E+12,43270052,1,13590412,1,0,1,13,1,43270052,14,2196000,38,1
2.57E+12,43268584,6,13580709,2,2,1,,1,43268584,13,3030000,38,1
2.57E+12,43268340,6,13490104,2,4,1,,1,43268340,,3030000,48,1
2.57E+12,42005759,1,13280619,2,2,2,13,1,42005759,,2635200,69,1
2.57E+12,43412232,1,13530115,2,2,1,13,1,43412232,,2196000,44,1
2.57E+12,43412232,1,13530115,2,2,1,13,1,43412232,,2196000,44,1
2.57E+12,43412232,2,13530115,2,2,1,,1,43412232,,2196000,44,1
2.57E+12,43412232,2,13530115,2,2,1,,1,43412232,,2196000,44,1
2.57E+12,43412232,1,13530115,2,2,1,13,1,43412232,,2196000,44,1
2.57E+12,43412232,1,13530115,2,2,1,13,1,43412232,,2196000,44,1
2.57E+12,43412232,2,13530115,2,2,1,,1,43412232,,2196000,44,1
2.57E+12,43412232,2,13530115,2,2,1,,1,43412232,,2196000,44,1
2.57E+12,43401037,2,13390310,2,4,2,,1,43401037,,6089100,58,1
2.57E+12,43401037,2,13390310,2,4,2,,1,43401037,,3897000,58,1
2.57E+12,43401037,2,13390310,2,4,2,,1,43401037,,3030000,58,1
2.57E+12,43401037,2,13390310,2,4,2,,1,43401037,,3303000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,6089100,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3897000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3030000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3303000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,6089100,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3897000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3030000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3303000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,6089100,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3897000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3030000,58,1
2.57E+12,43401037,2,13390310,2,4,1,,1,43401037,,3303000,58,1
2.57E+12,43270505,2,13610401,2,2,1,,1,43270505,13,3897000,36,1
2.57E+12,43268608,2,13590701,2,2,1,,1,43268608,,8121660,38,1
2.57E+12,43261408,6,13490706,2,3,1,,1,43261408,13,3030000,47,1
2.57E+12,40681331,6,13610201,2,2,1,,1,40681331,14,3030000,36,1
2.57E+12,41626462,6,13520907,2,4,1,,1,41626462,12,3030000,44,1
2.57E+12,43277748,6,13460302,2,4,1,,1,43277748,14,3030000,51,1
2.57E+12,43259294,2,13430101,2,3,1,,1,43259294,17,8121660,54,1
2.57E+12,43277745,6,13570701,1,0,1,,1,43277745,17,2635200,40,1
2.57E+12,43268342,12,13580701,2,2,1,,1,43268342,14,11112690,39,1
2.57E+12,43267931,1,13540518,2,2,1,13,1,43267931,17,2635200,43,1
2.57E+12,43267931,1,13540518,2,2,1,13,1,43267931,17,2196000,43,1
2.57E+12,43267931,6,13540518,2,3,1,,1,43267931,17,2635200,43,1
2.57E+12,43267931,6,13540518,2,3,1,,1,43267931,17,2196000,43,1
2.57E+12,43267931,1,13540518,2,2,1,13,1,43267931,17,2635200,43,1
2.57E+12,43267931,1,13540518,2,2,1,13,1,43267931,17,2196000,43,1
2.57E+12,43267931,6,13540518,2,3,1,,1,43267931,17,2635200,43,1
2.57E+12,43267931,6,13540518,2,3,1,,1,43267931,17,2196000,43,1
2.57E+12,43277396,6,13540210,2,2,1,,1,43277396,14,3303000,43,1
2.57E+12,43268139,1,13360109,1,0,1,13,1,43268139,19,2196000,61,1
2.57E+12,43278833,6,13591010,1,0,1,,1,43278833,,2635200,37,1
2.57E+12,38013065,6,13410902,2,4,1,,1,38013065,,8121660,55,1
2.57E+12,43270648,1,13250702,1,0,2,,1,43270648,,2635200,72,1
2.57E+12,43428694,2,13660701,2,1,1,,1,43428694,,3030000,31,1
2.57E+12,42090206,2,13521107,2,0,1,,1,42090206,,3897000,44,1
2.57E+12,43409616,2,13520615,2,2,1,,1,43409616,,3030000,45,1
2.57E+12,43420252,2,13590223,1,0,1,,1,43420252,20,3030000,38,1
2.57E+12,24809164,1,13151003,2,3,2,13,1,24809164,12,2196000,81,1
2.57E+12,24809164,1,13151003,2,3,2,13,1,24809164,12,2196000,81,1
2.57E+12,43411091,1,13560601,1,0,1,13,1,43411091,14,3030000,41,1
2.57E+12,43411091,1,13560601,1,0,1,13,1,43411091,14,2196000,41,1
2.57E+12,43411091,12,13560601,2,2,1,,1,43411091,14,3030000,41,1
2.57E+12,43411091,12,13560601,2,2,1,,1,43411091,14,2196000,41,1
2.57E+12,43411091,1,13560601,1,0,1,13,1,43411091,14,3030000,41,1
2.57E+12,43411091,1,13560601,1,0,1,13,1,43411091,14,2196000,41,1
2.57E+12,43411091,12,13560601,2,2,1,,1,43411091,14,3030000,41,1
2.57E+12,43411091,12,13560601,2,2,1,,1,43411091,14,2196000,41,1
2.57E+12,43288741,12,13590630,2,3,1,,1,43288741,12,9299310,38,1
2.57E+12,43289086,12,13590630,2,1,1,,1,43289086,20,9299310,38,1
2.57E+12,40667662,2,13510125,2,1,1,,1,40667662,13,8121660,46,1
2.57E+12,43289062,2,13690407,2,1,1,,1,43289062,,3897000,28,1
2.57E+12,43266379,1,13490407,2,2,1,13,1,43266379,13,2196000,48,1
2.57E+12,43262357,6,13580128,2,2,2,,1,43262357,13,3303000,39,1
2.57E+12,43253850,1,13340901,2,4,1,13,1,43253850,,2196000,62,1
2.57E+12,43276068,1,13601201,1,0,1,13,1,43276068,13,11112690,36,1
2.57E+12,43276068,1,13601201,1,0,1,13,1,43276068,13,2196000,36,1
2.57E+12,43276068,2,13601201,2,2,1,,1,43276068,13,11112690,36,1
2.57E+12,43276068,2,13601201,2,2,1,,1,43276068,13,2196000,36,1
2.57E+12,43276068,1,13601201,1,0,1,13,1,43276068,13,11112690,36,1
2.57E+12,43276068,1,13601201,1,0,1,13,1,43276068,13,2196000,36,1
2.57E+12,43276068,2,13601201,2,2,1,,1,43276068,13,11112690,36,1
2.57E+12,43276068,2,13601201,2,2,1,,1,43276068,13,2196000,36,1
2.57E+12,43262772,1,13310510,2,4,2,13,1,43262772,,3897000,66,1
2.57E+12,43262772,1,13310510,2,4,2,13,1,43262772,,2196000,66,1
2.57E+12,43262772,2,13310510,2,4,2,,1,43262772,,3897000,66,1
2.57E+12,43262772,2,13310510,2,4,2,,1,43262772,,2196000,66,1
2.57E+12,43267819,1,13500306,2,2,1,13,1,43267819,,2196000,47,1
2.57E+12,43288823,2,13651002,2,2,1,,1,43288823,17,9299310,31,1
2.57E+12,43288826,2,13630319,2,1,1,,1,43288826,19,6089100,34,1
2.57E+12,43288829,2,13651026,1,0,1,,1,43288829,17,8121660,31,1
2.57E+12,43269729,1,13520202,2,2,1,13,1,43269729,,2635200,45,1
2.57E+12,43273163,2,13601101,2,1,1,,1,43273163,20,9299310,36,1
2.57E+12,43273163,2,13601101,2,1,1,,1,43273163,20,3303000,36,1
2.57E+12,43273163,6,13601101,2,2,1,,1,43273163,20,9299310,36,1
2.57E+12,43273163,6,13601101,2,2,1,,1,43273163,20,3303000,36,1
2.57E+12,43273163,2,13601101,2,1,1,,1,43273163,20,9299310,36,1
2.57E+12,43273163,2,13601101,2,1,1,,1,43273163,20,3303000,36,1
2.57E+12,43273163,6,13601101,2,2,1,,1,43273163,20,9299310,36,1
2.57E+12,43273163,6,13601101,2,2,1,,1,43273163,20,3303000,36,1
2.57E+12,43267417,2,13540603,2,2,1,,1,43267417,,4871250,43,1
2.57E+12,43288897,2,13560631,1,0,1,,1,43288897,20,3897000,41,1
2.57E+12,66030658,2,13640627,2,0,1,,1,66030658,,3303000,33,1
2.57E+12,43289064,2,13590627,2,1,1,,1,43289064,19,4871250,38,1
2.57E+12,43289065,2,13570121,2,2,1,,1,43289065,17,4871250,40,1
2.57E+12,43262358,1,13240207,2,3,2,13,1,43262358,12,2196000,73,1
2.57E+12,43288833,2,13660712,1,0,1,,1,43288833,17,7124250,30,1
2.57E+12,43288838,2,13520410,2,3,1,,1,43288838,14,7124250,45,1
2.57E+12,43410606,2,13531101,2,2,1,,1,43410606,,3303000,43,1
2.57E+12,43260366,1,13231106,2,3,1,13,1,43260366,17,2196000,73,1
2.57E+12,43260366,2,13381106,2,3,1,,1,43260366,17,2196000,73,1
2.57E+12,43271837,1,13380105,2,2,2,,1,43271837,,3030000,59,1
2.57E+12,43269661,1,13601223,2,1,1,13,1,43269661,,2196000,36,1
2.57E+12,43268338,2,13610431,2,2,1,,1,43268338,13,3897000,36,1
2.57E+12,43281529,2,13621104,2,1,1,,1,43281529,17,6089100,34,1
2.57E+12,43282734,2,13581201,2,2,1,,1,43282734,,6089100,38,1
2.57E+12,43268662,2,13561229,2,3,1,,1,43268662,,3303000,40,1
2.57E+12,43288666,2,13640408,2,2,1,,1,43288666,17,9299310,33,1
2.57E+12,43288674,2,13540305,2,3,1,,1,43288674,20,7124250,43,1
2.57E+12,43271722,2,13571115,2,3,1,,1,43271722,17,3897000,39,1
2.57E+12,24531219,1,13310606,2,4,2,13,1,24531219,,3897000,66,1
2.57E+12,27860101,12,13560908,2,2,1,,1,27860101,,2635200,40,1
2.57E+12,10643829,2,13551122,1,0,1,,1,10643829,19,3030000,41,1
2.57E+12,43258224,2,13440513,2,3,1,,1,43258224,13,6089100,53,1
2.57E+12,43288916,2,13640419,2,2,1,,1,43288916,13,6089100,33,1
2.57E+12,43267034,1,13500906,2,1,1,13,1,43267034,,2196000,46,1
2.57E+12,43272118,1,13031104,1,0,2,13,1,43272118,,2196000,93,1
2.57E+12,43265134,1,13280621,2,3,1,13,1,43265134,13,2196000,69,1
2.57E+12,43288760,2,13650301,1,0,1,,1,43288760,17,3897000,32,1
2.57E+12,96902780,1,13320601,2,4,2,13,1,96902780,17,2479328,65,1
2.57E+12,42088823,1,13510708,1,0,1,13,1,42088823,,2196000,45,1
2.57E+12,42088823,1,13510708,1,0,1,13,1,42088823,,2196000,45,1
2.57E+12,42088823,2,13510708,1,0,1,,1,42088823,,2196000,45,1
2.57E+12,42088823,2,13510708,1,0,1,,1,42088823,,2196000,45,1
2.57E+12,43261006,1,13450512,2,3,1,13,1,43261006,,2196000,52,1
2.57E+12,43288771,2,13620602,2,1,1,,1,43288771,17,3303000,35,1
2.57E+12,43283675,2,13640304,1,0,1,,1,43283675,,3303000,33,1
2.57E+12,43259757,1,13430306,2,4,2,13,1,43259757,13,2196000,54,1
2.57E+12,43263959,1,13420315,1,0,2,13,1,43263959,,2635200,55,1
2.57E+12,43267400,1,13161004,2,3,2,13,1,43267400,,2196000,80,1
2.57E+12,43268776,1,13470401,2,1,1,13,1,43268776,,2196000,50,1
2.57E+12,43283717,2,13600601,2,1,1,,1,43283717,13,3030000,37,1
2.57E+12,43259366,2,13440927,2,2,1,,1,43259366,,9736778,52,1
2.57E+12,27847804,12,13580601,2,0,1,,1,27847804,,3030000,39,1
2.57E+12,43269240,1,13501029,2,3,1,13,1,43269240,13,2196000,46,1
2.57E+12,43271227,1,13540825,2,2,1,13,1,43271227,17,2196000,42,1
2.57E+12,43259066,1,13150101,2,2,2,13,1,43259066,12,2196000,82,1
2.57E+12,43288677,2,13600101,2,1,1,,1,43288677,17,3303000,37,1
2.57E+12,27310504,1,13580301,2,3,1,,1,27310504,13,2635200,39,1
2.57E+12,43262200,1,13560108,2,2,1,,1,43262200,,2635200,41,1
2.57E+12,43283397,2,13640625,2,2,1,,1,43283397,14,2635200,33,1
2.57E+12,43279593,2,13540202,2,1,1,,1,43279593,17,3030000,43,1
2.57E+12,43279021,2,13500405,2,1,1,,1,43279021,20,3030000,47,1
2.57E+12,43263500,1,13280320,2,1,1,13,1,43263500,,2196000,69,1
2.57E+12,43281890,1,13561128,2,1,1,,1,43281890,19,2635200,40,1
2.57E+12,43288862,2,13551007,2,2,1,,1,43288862,13,6089100,41,1
2.57E+12,43351542,2,13261201,2,1,1,,1,43351542,,3897000,70,1
2.57E+12,43270770,1,13600214,1,0,1,13,1,43270770,,2196000,37,1
2.57E+12,43286835,12,13621010,2,0,1,,1,43286835,,3303000,34,1
2.57E+12,43265320,2,13430702,2,3,2,,1,43265320,13,3303000,54,1
2.57E+12,43283874,12,13640613,2,0,1,,1,43283874,14,9299310,33,1
2.57E+12,42400297,2,13521102,2,3,1,,1,42400297,14,3303000,44,1
2.57E+12,43289050,2,13631030,1,0,1,,1,43289050,17,3897000,33,1
2.57E+12,43289054,2,13630618,1,0,1,,1,43289054,17,3030000,34,1
2.57E+12,43276052,2,13530514,2,3,1,,1,43276052,17,8121660,44,1
2.57E+12,43265160,12,13500517,2,3,1,,1,43265160,14,3030000,47,1
2.57E+12,43251461,1,13160909,1,0,2,,1,43251461,,3030000,80,1
2.57E+12,43265761,2,13540608,2,2,1,,1,43265761,14,3303000,43,1
2.57E+12,43411662,1,13490701,1,0,1,13,1,43411662,,2196000,48,1
2.57E+12,43410035,1,13590315,1,0,1,13,1,43410035,,2196000,38,1
2.57E+12,43273990,1,13401123,2,4,2,,1,43273990,13,3030000,56,1
2.57E+12,43284528,2,13620725,1,0,1,,1,43284528,,3897000,34,1
2.57E+12,43269247,1,13530604,2,2,1,13,1,43269247,17,2196000,44,1
2.57E+12,43250619,1,13291022,2,3,2,13,1,43250619,13,2196000,67,1
2.57E+12,43288934,2,13520320,2,2,1,,1,43288934,13,4871250,45,1
2.57E+12,40058273,1,13210907,2,4,2,13,1,40058273,,2196000,75,1
2.57E+12,43289080,2,13620328,1,0,1,,1,43289080,20,9299310,35,1
2.57E+12,40633980,1,13261027,2,4,1,13,1,40633980,12,2196000,70,1
2.57E+12,43289008,2,13551221,2,3,1,,1,43289008,14,3303000,41,1
2.57E+12,43288682,2,13620420,2,2,1,,1,43288682,13,9299310,35,1
2.57E+12,43288682,2,13620420,2,2,1,,1,43288682,13,8121660,35,1
2.57E+12,43288682,6,13620420,2,3,1,,1,43288682,13,9299310,35,1
2.57E+12,43288682,6,13620420,2,3,1,,1,43288682,13,8121660,35,1
2.57E+12,43422129,2,13620117,2,1,1,,1,43422129,,6089100,35,1
2.57E+12,43422129,2,13620117,2,1,1,,1,43422129,,3030000,35,1
2.57E+12,43422129,2,13620117,2,3,1,,1,43422129,,6089100,35,1
2.57E+12,43422129,2,13620117,2,3,1,,1,43422129,,3030000,35,1
2.57E+12,43422129,2,13620117,2,1,1,,1,43422129,,6089100,35,1
2.57E+12,43422129,2,13620117,2,1,1,,1,43422129,,3030000,35,1
2.57E+12,43422129,2,13620117,2,3,1,,1,43422129,,6089100,35,1
2.57E+12,43422129,2,13620117,2,3,1,,1,43422129,,3030000,35,1
2.57E+12,43288966,2,13560425,1,0,1,,1,43288966,20,3303000,41,1
2.57E+12,43288697,2,13650422,1,0,1,,1,43288697,14,3303000,32,1
2.57E+12,43274598,2,13620810,2,3,1,,1,43274598,17,9299310,34,1
2.57E+12,43253598,1,13310620,1,2,1,13,1,43253598,,2196000,66,1
2.57E+12,43253598,2,13310620,2,2,1,,1,43253598,,2196000,66,1
2.57E+12,43272877,1,13580902,2,2,1,13,1,43272877,14,2196000,38,1
2.57E+12,43274515,2,13270712,2,3,1,,1,43274515,,3303000,69,1
2.57E+12,43276305,2,13490405,2,3,1,,1,43276305,,3303000,48,1
2.57E+12,24802878,2,13360101,2,1,2,,1,24802878,,3030000,61,1
2.57E+12,43289148,2,13631217,1,0,1,,1,43289148,19,3303000,33,1
2.57E+12,43268305,1,13150801,1,0,2,13,1,43268305,12,2635200,81,1
2.57E+12,43265244,1,13551102,2,3,2,13,1,43265244,13,2635200,41,1
2.57E+12,43265244,1,13551102,2,3,2,13,1,43265244,13,3030000,41,1
2.57E+12,43265244,1,13551102,2,3,2,13,1,43265244,13,2635200,41,1
2.57E+12,43265244,1,13551102,2,3,1,,1,43265244,13,2635200,41,1
2.57E+12,43265244,1,13551102,2,3,1,,1,43265244,13,3030000,41,1
2.57E+12,43265244,1,13551102,2,3,1,,1,43265244,13,2635200,41,1
2.57E+12,43265244,2,13551102,2,3,1,,1,43265244,13,2635200,41,1
2.57E+12,43265244,2,13551102,2,3,1,,1,43265244,13,3030000,41,1
2.57E+12,43265244,2,13551102,2,3,1,,1,43265244,13,2635200,41,1
2.57E+12,43268231,1,13511107,2,4,1,,1,43268231,14,2635200,45,1
2.57E+12,43268277,1,13560205,2,3,1,,1,43268277,17,2635200,41,1
2.57E+12,21742343,2,13400724,2,4,2,,1,21742343,,3030000,56,1
2.57E+12,53750677,1,13350326,1,0,1,13,1,53750677,17,2196000,62,1
2.57E+12,43259150,1,13390901,1,0,2,,1,43259150,12,3030000,57,1
2.57E+12,43257499,2,13460301,2,3,1,,1,43257499,13,3030000,51,1
2.57E+12,43289231,2,13611005,2,2,1,,1,43289231,17,9299310,35,1
2.57E+12,64766638,12,13591225,2,1,1,,1,64766638,14,3303000,37,1
2.57E+12,43267257,1,13530104,2,1,1,13,1,43267257,14,2635200,44,1
2.57E+12,43421695,2,13660110,2,0,1,,1,43421695,,3897000,31,1
2.57E+12,43411738,2,13590210,2,3,1,,1,43411738,,7124250,38,1
2.57E+12,43267714,1,13240903,2,1,2,13,1,43267714,12,2635200,72,1
2.57E+12,43284662,2,13640120,2,1,1,,1,43284662,14,2635200,33,1
2.57E+12,43289270,2,13641106,2,0,1,,1,43289270,17,7124250,32,1
2.57E+12,64730617,1,13640511,2,1,1,,1,64730617,,8121660,33,1
2.57E+12,43282160,2,13590605,1,0,1,,1,43282160,20,2635200,38,1
2.57E+12,43278536,1,13600611,2,2,2,,1,43278536,14,2635200,37,1
2.57E+12,43279362,1,13550110,2,0,1,13,1,43279362,13,2635200,42,1
2.57E+12,43281067,2,13590701,2,1,1,,1,43281067,20,3303000,38,1
2.57E+12,43412279,1,13500330,2,4,2,13,1,43412279,13,2635200,47,1
2.57E+12,43289250,2,13580630,2,1,1,,1,43289250,20,9299310,39,1
2.57E+12,43267887,1,13421101,2,4,2,13,1,43267887,,2196000,54,1
2.57E+12,43289144,2,13660101,1,0,1,,1,43289144,,7124250,31,1
2.57E+12,43267139,1,13460123,1,0,1,13,1,43267139,,2196000,51,1
2.57E+12,43268051,1,13510503,2,2,2,13,1,43268051,12,2635200,46,1
